locus , samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  , Fu&LiD_Reptot , locus , samp_sizetot_NMX , SynSitestot_NMX , theta_syntot_NMX , S_Syntot_NMX ,  S_Syn_freq_NMX> , D_Syntot_NMX  , pi_Syntot_NMX  , pi_JC_Syntot_NMX  , Dxy_Syntot_NMX  , Dxy_JC_Syntot_NMX , SynSites_4-foldtot_NMX  , D_4-foldtot_NMX , D_JC_4-foldtot_NMX , TajD_Syntot_NMX  , Fu&LiD_Syntot_NMX ,, RepSitestot_NMX  , theta_reptot_NMX , S_Reptot_NMX  , S_Rep_freq_NMX> , D_Reptot_NMX  , pi_Reptot_NMX  , pi_JC_Reptot_NMX  , Dxy_Reptot_NMX  , Dxy_JC_Reptot_NMX  , TajD_Reptot_NMX  , Fu&LiD_Reptot_NMX , samp_sizetot_NMY , SynSitestot_NMY , theta_syntot_NMY , S_Syntot_NMY ,  S_Syn_freq_NMY> , D_Syntot_NMY  , pi_Syntot_NMY  , pi_JC_Syntot_NMY  , Dxy_Syntot_NMY  , Dxy_JC_Syntot_NMY , SynSites_4-foldtot_NMY  , D_4-foldtot_NMY , D_JC_4-foldtot_NMY , TajD_Syntot_NMY  , Fu&LiD_Syntot_NMY ,, RepSitestot_NMY  , theta_reptot_NMY , S_Reptot_NMY  , S_Rep_freq_NMY> , D_Reptot_NMY  , pi_Reptot_NMY  , pi_JC_Reptot_NMY  , Dxy_Reptot_NMY  , Dxy_JC_Reptot_NMY  , TajD_Reptot_NMY  , Fu&LiD_Reptot_NMY samp_sizetot_TMX , SynSitestot_TMX , theta_syntot_TMX , S_Syntot_TMX ,  S_Syn_freq_TMX> , D_Syntot_TMX  , pi_Syntot_TMX  , pi_JC_Syntot_TMX  , Dxy_Syntot_TMX  , Dxy_JC_Syntot_TMX , SynSites_4-foldtot_TMX  , D_4-foldtot_TMX , D_JC_4-foldtot_TMX , TajD_Syntot_TMX  , Fu&LiD_Syntot_TMX ,, RepSitestot_TMX  , theta_reptot_TMX , S_Reptot_TMX  , S_Rep_freq_TMX> , D_Reptot_TMX  , pi_Reptot_TMX  , pi_JC_Reptot_TMX  , Dxy_Reptot_TMX  , Dxy_JC_Reptot_TMX  , TajD_Reptot_TMX  , Fu&LiD_Reptot_TMX samp_sizetot_TMY , SynSitestot_TMY , theta_syntot_TMY , S_Syntot_TMY ,  S_Syn_freq_TMY> , D_Syntot_TMY  , pi_Syntot_TMY  , pi_JC_Syntot_TMY  , Dxy_Syntot_TMY  , Dxy_JC_Syntot_TMY , SynSites_4-foldtot_TMY  , D_4-foldtot_TMY , D_JC_4-foldtot_TMY , TajD_Syntot_TMY  , Fu&LiD_Syntot_TMY ,, RepSitestot_TMY  , theta_reptot_TMY , S_Reptot_TMY  , S_Rep_freq_TMY> , D_Reptot_TMY  , pi_Reptot_TMY  , pi_JC_Reptot_TMY  , Dxy_Reptot_TMY  , Dxy_JC_Reptot_TMY  , TajD_Reptot_TMY  , Fu&LiD_Reptot_TMY 
Locus_6906_Transcrip,24,125.1666667,0.006418364,3,,0,0.008539339,0.008588325,0.006990679,0.007023463,88,0,0,0.831177517,,,396.8333333,0.000674813,1,,0,0.001305626,0.001306764,0.001364973,0.001366216,1.573355673,Locus_6906_Transcrip,6,125.1666667,0,0,,1,0,0,0.007989348,0.008032205,88,0,0,,,,396.8333333,0,0,,1,0,0,0.00251995,0.002524193,,Locus_6906_Transcrip,6,125.1666667,0,0,,0,0,0,0,0,88,0,0,,,,396.8333333,0,0,,0,0,0,0,0,,Locus_6906_Transcrip,6,125.1666667,0.003498984,1,,1,0.004260985,0.004273135,0.010652463,0.010728837,88,0,0,0.850567552,,,396.8333333,0,0,,1,0,0,0.00251995,0.002524193,,Locus_6906_Transcrip,6,125.1666667,0,0,,1,0,0,0.007989348,0.008032205,88,0,0,,,,396.8333333,0,0,,0,0,0,0,0,
Locus_6921_Transcrip,24,154.3533333,0.015614148,9,,0,0.016478285,0.016662004,0.031853324,0.03254953,106.8533333,0,0,0.181395002,,,514.6466667,0.002081338,4,,0,0.002316209,0.002319792,0.002024042,0.002026778,0.308620488,Locus_6921_Transcrip,6,154.5,0,0,,5,0,0,0.03236246,0.033081437,107.1904762,0.018658374,0.018894387,,,,514.5,0.001702454,2,,1,0.001295756,0.001296877,0.002591513,0.002596,-1.131972245,Locus_6921_Transcrip,6,154.1666667,0.014203985,5,,0,0.017297297,0.017499883,0.021621622,0.021939407,106.3333333,0,0,1.218829342,,,514.8333333,0.000850676,1,,0,0.001035934,0.00103665,0.001294917,0.001296037,0.850567552,Locus_6921_Transcrip,6,154.452381,0.005671084,2,,5,0.005611222,0.005632318,0.035609681,0.036482796,107.1904762,0.018658374,0.018894387,-0.050017378,,,514.547619,0,0,,1,0,0,0.001943455,0.001945977,,Locus_6921_Transcrip,6,154.1666667,0,0,,5,0,0,0.032432432,0.033154569,106.3333333,0.028213166,0.028757516,,,,514.8333333,0,0,,1,0,0,0.001942376,0.001944896,
Locus_6944_Transcrip,24,243.62,0.01428967,13,,0,0.015065634,0.015219007,0.01351148,0.013634668,165.84,0,0,0.188386942,,,794.38,0.003371037,10,,0,0.003721798,0.003731063,0.003356916,0.003364451,0.347154838,Locus_6944_Transcrip,6,244.0952381,0.001794202,1,,5,0.001365587,0.001366832,0.021166602,0.021471026,166.6666667,0.018,0.018219519,-0.933020529,,,793.9047619,0.001654945,3,,4,0.001511516,0.001513041,0.005878119,0.005901275,-0.447361477,Locus_6944_Transcrip,6,243,0.001802289,1,,0,0.002194787,0.002198005,0.002743484,0.002748514,164.6666667,0,0,0.850567552,,,795,0,0,,0,0,0,0,0,,Locus_6944_Transcrip,6,243.952381,0.010771517,6,,4,0.009018153,0.00907281,0.022545384,0.022891194,166.5238095,0.012010295,0.012107498,-0.931688343,,,794.047619,0.001103098,2,,4,0.00083958,0.00084005,0.005457271,0.005477223,-1.131972245,Locus_6944_Transcrip,6,243,0.001802289,1,,1,0.001371742,0.001372998,0.004801097,0.00481653,164.6666667,0.006072874,0.006097595,-0.933020529,,,795,0,0,,1,0,0,0.001257862,0.001258918,
Locus_6965_Transcrip,24,308.08,0.007822954,9,,0,0.009384914,0.009444126,0.007844283,0.007885593,188.8533333,0,0,0.654424792,,,1113.92,0.005769644,24,,0,0.006088955,0.006113806,0.00770552,0.007745377,0.20514591,Locus_6965_Transcrip,6,307.7142857,0.005693024,4,,2,0.004333024,0.004345589,0.012999071,0.013113041,188.2857143,0.010622155,0.010698093,-1.295030853,,,1114.285714,0.002358226,6,,10,0.001974359,0.001976962,0.011517094,0.011606439,-0.931688343,Locus_6965_Transcrip,6,308.1428571,0.001421277,1,,0,0.001730799,0.001732799,0.002163499,0.002166625,188.5714286,0,0,0.850567552,,,1113.857143,0.002359133,6,,0,0.0028729,0.002878416,0.003291864,0.00329911,1.24649089,Locus_6965_Transcrip,6,308.3809524,0.005680717,4,,2,0.005620754,0.005641921,0.011890056,0.011985313,189.1428571,0.010574018,0.010649266,-0.057222293,,,1113.619048,0.002359637,6,,10,0.001975541,0.001978147,0.010027367,0.010095002,-0.931688343,Locus_6965_Transcrip,6,308,0,0,,1,0,0,0.003246753,0.003253801,188.8571429,0.005295008,0.005313787,,,,1114,0,0,,5,0,0,0.00448833,0.004501814,
Locus_6987_Transcrip,20,402.3888889,0.005603924,8,,0,0.005532747,0.005553255,0.004349027,0.004361685,288.3809524,0,0,-0.042808124,,,1262.611111,0.003348651,15,,0,0.002059225,0.002062057,0.002217627,0.002220912,-1.420965235,Locus_6987_Transcrip,6,402.3809524,0.002176824,2,,2,0.002319527,0.002323121,0.006627219,0.006656673,288.7142857,0.003463632,0.003471654,0.310634244,,,1262.619048,0.000693727,2,,3,0.000897605,0.000898143,0.003036017,0.003042179,1.39258911,Locus_6987_Transcrip,6,402.3333333,0.001088541,1,,0,0.001325601,0.001326774,0.001657001,0.001658834,288,0,0,0.850567552,,,1262.666667,0.0006937,2,,0,0.000686378,0.000686692,0.000659979,0.000660269,-0.050017378,Locus_6987_Transcrip,4,402.3,0.004067521,3,,2,0.00455713,0.004571031,0.008078548,0.008122372,288.2,0.003469813,0.003477864,1.089762668,,,1262.7,0.003455798,8,,3,0.003167815,0.003174524,0.003959769,0.003970259,-0.824071927,Locus_6987_Transcrip,4,402.4666667,0,0,,0,0,0,0,0,288.2,0,0,,,,1262.533333,0.000432032,1,,1,0.000396029,0.000396134,0.000990073,0.000990727,-0.612372436
Locus_7000_Transcrip,18,143.0964912,0.028444421,14,,2,0.045857809,0.047319671,0.057459286,0.059779633,100.3508772,0.01993007,0.020199662,2.303547467,,,447.9035088,0.001947309,3,,0,0.003531339,0.003539679,0.00347297,0.003481036,2.25542386,Locus_7000_Transcrip,3,142.7916667,0,0,,14,0,0,0.098044937,0.105073177,100,0.1,0.107325633,,,,448.2083333,0,0,,3,0,0,0.006693316,0.006723362,,Locus_7000_Transcrip,3,143.6666667,0.009280742,2,,0,0.009280742,0.009338642,0.009280742,0.009338642,101,0,0,,,,447.3333333,0,0,,0,0,0,0,0,,Locus_7000_Transcrip,6,142.6666667,0.006139573,2,,14,0.004672897,0.004687515,0.10046729,0.107865007,99.85714286,0.100143062,0.107490722,-1.131972245,,,448.3333333,0,0,,3,0,0,0.00669145,0.006721479,,Locus_7000_Transcrip,6,143.6666667,0,0,,2,0,0,0.013921114,0.014051933,101,0.01980198,0.020068087,,,,447.3333333,0,0,,0,0,0,0,0,
Locus_7062_Transcrip,24,259.9666667,0.038113237,37,,0,0.055664885,0.057838865,0.054173612,0.056229765,163.36,0,0,1.759558253,,,943.0333333,0.017889792,63,,2,0.022875611,0.023231734,0.023417341,0.023790715,1.091155434,Locus_7062_Transcrip,6,260.4047619,0.003363657,2,,23,0.002560117,0.002564496,0.092164213,0.098338403,164.2857143,0.097391304,0.104321623,-1.131972245,,,942.5952381,0.000929256,2,,31,0.000919447,0.000920011,0.033418374,0.034185782,-0.050017378,Locus_7062_Transcrip,6,259.6428571,0.005060292,3,,0,0.005392022,0.005411498,0.005777166,0.005799532,162.1428571,0,0,0.338388809,,,943.3571429,0.005571034,12,,0,0.005088211,0.005105549,0.004946872,0.004963258,-0.527227432,Locus_7062_Transcrip,6,260.3571429,0.010092818,6,,23,0.009218107,0.009275224,0.093461363,0.099818746,164.1904762,0.097447796,0.104386548,-0.496052497,,,942.6428571,0.003252232,7,,31,0.003111818,0.003118292,0.034654341,0.035480506,-0.251271609,Locus_7062_Transcrip,6,259.5238095,0.006750151,4,,2,0.00693578,0.006968049,0.012201835,0.012302181,162.4761905,0.006154748,0.006180141,0.149079133,,,943.4761905,0.006498719,14,,8,0.006571443,0.006600402,0.013955484,0.014086954,0.068715356
Locus_7140_Transcrip,24,651.16,0.010692455,26,,0,0.013053627,0.013168561,0.011133976,0.011217447,400.72,0,0,0.823878193,,,2315.84,0.004047168,35,,0,0.005809079,0.005831693,0.004983793,0.005000425,1.657934577,Locus_7140_Transcrip,6,650.5,0.002019783,3,,0,0.001537279,0.001538857,0.00076864,0.000769034,399.6190476,0,0,-1.233111763,,,2316.5,0.000756238,4,,2,0.000690697,0.000691015,0.001582848,0.00158452,-0.469825147,Locus_7140_Transcrip,6,651.4047619,0.000672326,1,,12,0.000818743,0.000819191,0.018933441,0.019176524,401.6190476,0.017429452,0.017635169,0.850567552,,,2315.595238,0.000945667,5,,16,0.001151612,0.001152497,0.008061282,0.008104918,1.218829342,Locus_7140_Transcrip,6,650.1428571,0.005389046,8,,0,0.005639786,0.005661098,0.003332601,0.003340027,399.1428571,0,0,0.274296296,,,2316.857143,0.001323212,7,,0,0.001438731,0.001440112,0.001150985,0.001151869,0.508085973,Locus_7140_Transcrip,6,652.1666667,0,0,,14,0,0,0.021466905,0.021780115,401.9047619,0.022393365,0.022734481,,,,2314.833333,0,0,,19,0,0,0.008207934,0.008253178,
Locus_7168_Transcrip,24,545.6866667,0.004907366,10,,0,0.003220248,0.003227181,0.001756197,0.001758256,359.9733333,0,0,-1.147023409,,,1797.313333,0.001489937,10,,0,0.000751927,0.000752305,0.000394107,0.00039421,-1.652606381,Locus_7168_Transcrip,6,545.6904762,0.004012863,5,,0,0.003054234,0.00306047,0.001527117,0.001528674,359.952381,0,0,-1.336981166,,,1797.309524,0.001462039,6,,0,0.001112774,0.001113601,0.000556387,0.000556594,-1.36732419,Locus_7168_Transcrip,6,545.6666667,0.001605215,2,,0,0.001954795,0.001957347,0.002443494,0.002447483,360,0,0,1.031937488,,,1797.333333,0,0,,0,0,0,0,0,,Locus_7168_Transcrip,6,545.7857143,0.004012163,5,,0,0.003053702,0.003059935,0.001526851,0.001528407,360.1428571,0,0,-1.336981166,,,1797.214286,0.001218431,5,,0,0.000927361,0.000927935,0.000463681,0.000463824,-1.336981166,Locus_7168_Transcrip,6,545.5952381,0.004013563,5,,0,0.003054768,0.003061006,0.001527384,0.001528941,359.8095238,0,0,-1.336981166,,,1797.404762,0.001461962,6,,0,0.001112715,0.001113542,0.000556358,0.000556564,-1.36732419
Locus_7177_Transcrip,22,131.6666667,0.006250362,3,,0,0.006509946,0.006538363,0.00552359,0.005544031,78.52173913,0,0,0.107422259,,,471.3333333,0.001746035,3,,1,0.001818549,0.001820758,0.003664652,0.003673635,0.107422259,Locus_7177_Transcrip,5,131.8055556,0.003641728,1,,1,0.003034773,0.00304093,0.00910432,0.009160031,78.83333333,0,0,-0.816496581,,,471.1944444,0,0,,2,0,0,0.004244532,0.004256588,,Locus_7177_Transcrip,5,131.3333333,0,0,,0,0,0,0,0,78,0,0,,,,471.6666667,0.002035336,2,,0,0.002120141,0.002123144,0.002968198,0.002974087,0.243139485,Locus_7177_Transcrip,6,131.8095238,0.003322645,1,,1,0.004552023,0.004565893,0.011380058,0.011467278,78.85714286,0,0,1.445096912,,,471.1904762,0.000929467,1,,2,0.000707428,0.000707762,0.004598282,0.004612436,-0.933020529,Locus_7177_Transcrip,6,131.6666667,0,0,,0,0,0,0,0,78,0,0,,,,471.3333333,0,0,,1,0,0,0.002121641,0.002124647,
Locus_717_Transcript,24,113.6666667,0.00235591,1,,0,0.000733138,0.000733496,0.000366569,0.000366659,84.66666667,0,0,-1.159334928,,,423.3333333,0,0,,0,0,0,0,0,,Locus_717_Transcript,6,113.6666667,0,0,,0,0,0,0,0,84.66666667,0,0,,,,423.3333333,0,0,,0,0,0,0,0,,Locus_717_Transcript,6,113.6666667,0.003852987,1,,0,0.002932551,0.0029383,0.001466276,0.001467711,84.66666667,0,0,-0.933020529,,,423.3333333,0,0,,0,0,0,0,0,,Locus_717_Transcript,6,113.6666667,0,0,,0,0,0,0,0,84.66666667,0,0,,,,423.3333333,0,0,,0,0,0,0,0,,Locus_717_Transcript,6,113.6666667,0,0,,0,0,0,0,0,84.66666667,0,0,,,,423.3333333,0,0,,0,0,0,0,0,
Locus_7276_Transcrip,24,61.08666667,0.021918729,5,,0,0.028173325,0.028716119,0.027965732,0.028500454,40.02666667,0,0,0.826933255,,,220.9133333,0.003636563,3,,0,0.006986804,0.007019552,0.006789993,0.006820916,2.317222026,Locus_7276_Transcrip,6,60.5952381,0.007227568,1,,2,0.005500982,0.005521255,0.04675835,0.048279474,38.95238095,0.051344743,0.053186836,-0.933020529,,,221.4047619,0,0,,2,0,0,0.009033229,0.00908807,,Locus_7276_Transcrip,6,61.54761905,0.007115729,1,,0,0.005415861,0.00543551,0.00270793,0.002712831,41.23809524,0,0,-0.933020529,,,220.452381,0.001986625,1,,0,0.002419268,0.002423178,0.003024085,0.003030198,0.850567552,Locus_7276_Transcrip,6,60.5952381,0.021682704,3,,1,0.016502947,0.01668722,0.04675835,0.048279474,38.95238095,0.025672372,0.026122043,-1.233111763,,,221.4047619,0,0,,2,0,0,0.009033229,0.00908807,,Locus_7276_Transcrip,6,61.73809524,0.021281327,3,,0,0.016197455,0.016374919,0.008098727,0.008142771,41.52380952,0,0,-1.233111763,,,220.2619048,0,0,,1,0,0,0.00454005,0.004553847,
Locus_7282_Transcrip,24,258.2133333,0.006222492,6,,1,0.006061722,0.006086351,0.012263761,0.012365134,151.8266667,0.006586458,0.00661555,-0.0781399,,,929.7866667,0.001440053,5,,0,0.001827597,0.001829827,0.002554349,0.002558709,0.779882463,Locus_7282_Transcrip,6,258.3095238,0,0,,3,0,0,0.011613974,0.011704836,152.1428571,0.01314554,0.013262107,,,,929.6904762,0,0,,3,0,0,0.00322688,0.003233842,,Locus_7282_Transcrip,6,257.7857143,0.006795663,4,,0,0.007499769,0.007537519,0.010991041,0.011072372,150.6190476,0,0,0.561681986,,,930.2142857,0.000941624,2,,0,0.001146689,0.001147567,0.001433361,0.001434733,1.031937488,Locus_7282_Transcrip,6,258.6904762,0.003385948,2,,3,0.002577082,0.00258152,0.012885412,0.012997385,152.7142857,0.013096352,0.013212043,-1.131972245,,,929.3095238,0.000471271,1,,3,0.000573903,0.000574122,0.003945582,0.003955997,0.850567552,Locus_7282_Transcrip,6,258.0238095,0,0,,3,0,0,0.011626834,0.011717899,151.2857143,0.013220019,0.013337919,,,,929.9761905,0,0,,1,0,0,0.001075296,0.001076068,
Locus_7314_Transcrip,22,53.89855072,0.010179176,2,,0,0.019276233,0.019528277,0.016866704,0.017059254,37.63768116,0,0,2.024778062,,,180.1014493,0.009138897,6,,0,0.012450895,0.012555403,0.01009532,0.01016388,1.123086703,Locus_7314_Transcrip,5,53.94444444,0.017796087,2,,0,0.014830072,0.014978655,0.029660144,0.030262563,37.66666667,0,0,-0.97255794,,,180.0555556,0.005331688,2,,0,0.004443073,0.004456286,0.008886146,0.008939208,-0.97255794,Locus_7314_Transcrip,5,54.41666667,0,0,,0,0,0,0,0,38.33333333,0,0,,,,179.5833333,0.005345708,2,,1,0.005568445,0.00558922,0.008909513,0.008962855,0.243139485,Locus_7314_Transcrip,6,53.78571429,0,0,,2,0,0,0.037184595,0.038138039,37.47619048,0.026683609,0.027169853,,,,180.2142857,0,0,,2,0,0,0.011097899,0.011180827,,Locus_7314_Transcrip,6,53.78571429,0,0,,0,0,0,0,0,37.47619048,0,0,,,,180.2142857,0,0,,2,0,0,0.011097899,0.011180827,
Locus_7320_Transcrip,24,607.3133333,0.004409395,10,,0,0.005440928,0.005460759,0.00452814,0.004541865,419.4133333,0,0,0.780511671,,,1969.686667,0.001767413,13,,0,0.001057698,0.001058444,0.002094242,0.002097171,-1.393083286,Locus_7320_Transcrip,6,607.6428571,0.001441492,2,,4,0.001426276,0.001427634,0.007954234,0.007996714,420.2857143,0.004758668,0.004773828,-0.050017378,,,1969.357143,0.001334312,6,,4,0.001117116,0.001117949,0.00279279,0.002798002,-0.931688343,Locus_7320_Transcrip,6,606.6190476,0.001443925,2,,0,0.00175838,0.001760444,0.001648481,0.001650295,417.8571429,0,0,1.031937488,,,1970.380952,0.000889079,4,,0,0.001082701,0.001083483,0.001353376,0.001354599,1.180586266,Locus_7320_Transcrip,6,607.7142857,0.001441323,2,,3,0.001755211,0.001757268,0.006033537,0.006057937,420.3333333,0.002379064,0.002382846,1.031937488,,,1969.285714,0.000444787,2,,4,0.000541652,0.000541847,0.002369726,0.002373477,1.031937488,Locus_7320_Transcrip,6,607,0,0,,1,0,0,0.001647446,0.001649258,418.7142857,0.002388263,0.002392074,,,,1970,0,0,,3,0,0,0.001522843,0.001524391,
Locus_7341_Transcrip,22,100.5217391,0.010915905,4,,0,0.012876541,0.01298836,0.010400283,0.010473067,69.44927536,0,0,0.504404243,,,304.4782609,0.002702867,3,,0,0.001805658,0.001807835,0.001045007,0.001045735,-0.85859896,Locus_7341_Transcrip,6,100.6190476,0,0,,0,0,0,0,0,69.52380952,0,0,,,,304.3809524,0.001438842,1,,0,0.001095119,0.001095919,0.000547559,0.000547759,-0.933020529,Locus_7341_Transcrip,6,100.6666667,0.008701117,2,,1,0.010596026,0.01067159,0.01986755,0.020135438,69.66666667,0,0,1.031937488,,,304.3333333,0,0,,0,0,0,0,0,,Locus_7341_Transcrip,5,100.7222222,0.004765582,1,,0,0.003971318,0.00398187,0.001985659,0.001988292,69.83333333,0,0,-0.816496581,,,304.2777778,0.001577506,1,,0,0.001314588,0.001315742,0.000657294,0.000657582,-0.816496581,Locus_7341_Transcrip,5,100.1111111,0,0,,2,0,0,0.019977802,0.020248699,68.83333333,0.014527845,0.014670394,,,,304.8888889,0,0,,1,0,0,0.003279883,0.003287076,
Locus_7393_Transcrip,24,82.09333333,0.019571997,6,,0,0.023744624,0.024128622,0.022332305,0.022671544,51.77333333,0,0,0.644770655,,,283.9066667,0.001886454,2,,0,0.002628951,0.00263357,0.00234819,0.002351873,0.865513871,Locus_7393_Transcrip,6,82.04761905,0.00533783,1,,3,0.004062681,0.004073725,0.038595473,0.039623988,51.71428571,0.038674033,0.039706814,-0.933020529,,,283.952381,0,0,,1,0,0,0.003521717,0.003530012,,Locus_7393_Transcrip,6,82.33333333,0,0,,0,0,0,0,0,52,0,0,,,,283.6666667,0,0,,0,0,0,0,0,,Locus_7393_Transcrip,6,81.80952381,0.010706729,2,,3,0.011408615,0.011496276,0.044819558,0.046214617,51.52380952,0.038817006,0.039857575,0.310634244,,,284.1904762,0.001541066,1,,1,0.00211126,0.002114237,0.00527815,0.00529681,1.445096912,Locus_7393_Transcrip,6,82.33333333,0,0,,0,0,0,0,0,52,0,0,,,,283.6666667,0,0,,0,0,0,0,0,
Locus_7509_Transcrip,24,102.5933333,0.015661159,6,,0,0.020200765,0.020477798,0.018682176,0.018918796,63.12,0,0,0.876647626,,,386.4066667,0.003465111,5,,0,0.003891297,0.003901427,0.003127103,0.00313364,0.356425342,Locus_7509_Transcrip,6,102.3095238,0.008561397,2,,2,0.006516174,0.006544646,0.029322783,0.029911393,62.9047619,0.031794095,0.032487678,-1.131972245,,,386.6904762,0,0,,1,0,0,0.002586048,0.002590516,,Locus_7509_Transcrip,6,103.2619048,0.004241218,1,,0,0.005164861,0.005182726,0.006456076,0.006484023,64.04761905,0,0,0.850567552,,,385.7380952,0.002270744,2,,0,0.002765261,0.002770372,0.002592433,0.002596923,1.031937488,Locus_7509_Transcrip,6,102.5,0.008545487,2,,2,0.006504065,0.006532431,0.022764228,0.023116855,63.19047619,0.031650339,0.032337572,-1.131972245,,,386.5,0.002266268,2,,1,0.00275981,0.0027649,0.004312204,0.004324648,1.031937488,Locus_7509_Transcrip,6,102.6904762,0.004264818,1,,1,0.005193601,0.005211667,0.012984002,0.013097706,63.0952381,0,0,0.850567552,,,386.3095238,0,0,,1,0,0,0.002588598,0.002593075,
Locus_7515_Transcrip,24,135.56,0.015803388,8,,0,0.015448531,0.015609855,0.012294679,0.012396567,72.84,0,0,-0.072042802,,,503.44,0.006914924,13,,0,0.005735899,0.005757946,0.004883071,0.004899037,-0.591516184,Locus_7515_Transcrip,6,134.952381,0.009735794,3,,2,0.009386027,0.009445253,0.02099506,0.021294524,71.71428571,0.027888446,0.02842018,-0.185444715,,,504.047619,0.000868879,1,,3,0.001058101,0.001058848,0.006613132,0.00664246,0.850567552,Locus_7515_Transcrip,6,135.6190476,0.003229312,1,,0,0.002457865,0.002461901,0.001228933,0.001229941,73.23809524,0,0,-0.933020529,,,503.3809524,0.000870029,1,,0,0.001059502,0.001060251,0.001324378,0.001325549,0.850567552,Locus_7515_Transcrip,6,135.7619048,0.012903655,4,,2,0.013749562,0.013877157,0.024552788,0.024963674,72.80952381,0.027468934,0.027984592,0.35538056,,,503.2380952,0.006962211,8,,3,0.005299016,0.005317824,0.008610901,0.008660714,-1.408327249,Locus_7515_Transcrip,6,135.7619048,0,0,,0,0,0,0,0,73.52380952,0,0,,,,503.2380952,0,0,,1,0,0,0.001987131,0.001989768,
Locus_7577_Transcrip,24,188.7133333,0.011352178,8,,0,0.012690823,0.012799421,0.016559508,0.016745056,156.6933333,0,0,0.378332645,,,516.2866667,0.002593408,5,,0,0.002491313,0.00249546,0.00411593,0.004127266,-0.114082571,Locus_7577_Transcrip,6,188.7380952,0.002320444,1,,4,0.001766116,0.001768199,0.022076448,0.022407881,157.047619,0.019102486,0.019349968,-0.933020529,,,516.2619048,0.000848322,1,,3,0.000645667,0.000645945,0.006133838,0.006159058,-0.933020529,Locus_7577_Transcrip,6,188.6428571,0.004643231,2,,0,0.005654424,0.005675847,0.00706803,0.007101545,156.1428571,0,0,1.031937488,,,516.3571429,0.000848165,1,,0,0.001032877,0.001033589,0.001291096,0.001292209,0.850567552,Locus_7577_Transcrip,6,188.9761905,0.004635041,2,,4,0.003527781,0.003536104,0.022930578,0.023288432,157.2380952,0.019079346,0.019326223,-1.131972245,,,516.0238095,0.000848713,1,,3,0.000645965,0.000646243,0.006136668,0.006161911,-0.933020529,Locus_7577_Transcrip,6,188.547619,0,0,,2,0,0,0.0106074,0.010683126,156.047619,0.0064083,0.006435835,,,,516.452381,0,0,,1,0,0,0.001936287,0.001938791,
Locus_7588_Transcrip,24,318.56,0.006724973,8,,0,0.006119021,0.006144119,0.004708689,0.004723532,200.0933333,0,0,-0.289091211,,,1097.44,0.002440119,10,,0,0.00367456,0.003683591,0.004062485,0.004073527,1.68785254,Locus_7588_Transcrip,6,318.8333333,0.002747242,2,,1,0.002927339,0.002933067,0.005227392,0.005245694,200.1904762,0.004995243,0.005011952,0.310634244,,,1097.166667,0.00079834,2,,6,0.000607626,0.000607872,0.00638007,0.006407362,-1.131972245,Locus_7588_Transcrip,6,317.8333333,0.001377943,1,,0,0.001678028,0.001679908,0.002097535,0.002100474,199.3333333,0,0,0.850567552,,,1098.166667,0.000398807,1,,0,0.000485658,0.000485815,0.000607072,0.000607318,0.850567552,Locus_7588_Transcrip,6,318.8333333,0.006868106,5,,1,0.006481965,0.006510139,0.007841087,0.007882364,200.1904762,0.004995243,0.005011952,-0.314656963,,,1097.166667,0.00079834,2,,6,0.000972201,0.000972832,0.00638007,0.006407362,1.031937488,Locus_7588_Transcrip,6,318.2619048,0,0,,1,0,0,0.003142066,0.003148666,200.1904762,0.004995243,0.005011952,,,,1097.738095,0,0,,2,0,0,0.001821928,0.001824145,
Locus_7605_Transcrip,16,15.5,0.019442941,1,,0,0.008064516,0.008108187,0.004032258,0.004043136,8,0,0,-1.1622128,,,68.5,0,0,,0,0,0,0,0,,Locus_7605_Transcrip,4,15.5,0,0,,0,0,0,0,0,8,0,0,,,,68.5,0,0,,0,0,0,0,0,,Locus_7605_Transcrip,4,15.5,0,0,,0,0,0,0,0,8,0,0,,,,68.5,0,0,,0,0,0,0,0,,Locus_7605_Transcrip,4,15.5,0.035190616,1,,0,0.032258065,0.032972343,0.016129032,0.01630499,8,0,0,-0.612372436,,,68.5,0,0,,0,0,0,0,0,,Locus_7605_Transcrip,4,15.5,0,0,,0,0,0,0,0,8,0,0,,,,68.5,0,0,,0,0,0,0,0,
